m1,m2,len,depth_oracles,depth_addition
10,114,103,719,1021
10,115,104,1117,193
10,116,105,646,611
10,117,106,1094,512
10,118,107,958,960
10,119,108,1405,404
10,120,109,535,792
10,121,110,926,702
10,122,111,870,1141
10,123,112,1239,143
10,124,113,744,503
10,125,114,1134,412
10,126,115,1059,810
10,127,116,1448,339
11,13,1,1552,523
11,14,2,1441,399
11,15,3,1883,821
11,16,4,888,274
11,17,5,1295,708
11,18,6,1151,607
11,19,7,1624,1015
11,20,8,1050,186
11,21,9,1472,637
11,22,10,1377,509
11,23,11,1784,951
11,24,12,984,394
11,25,13,1392,803
11,26,14,1289,692
11,27,15,1706,1134
11,28,16,1175,139
11,29,17,1621,546
11,30,18,1480,402
11,31,19,1924,875
11,32,20,857,301
11,33,21,1286,723
11,34,22,1142,628
11,35,23,1590,1035
11,36,24,1023,235
11,37,25,1462,643
11,38,26,1315,540
11,39,27,1763,957
11,40,28,942,426
11,41,29,1363,872
11,42,30,1268,731
11,43,31,1662,1175
11,44,32,1139,108
11,45,33,1585,537
11,46,34,1445,393
11,47,35,1861,841
11,48,36,892,274
11,49,37,1288,713
11,50,38,1175,566
11,51,39,1554,1014
11,52,40,1085,193
11,53,41,1496,614
11,54,42,1417,519
11,55,43,1861,913
11,56,44,978,390
11,57,45,1415,836
11,58,46,1300,696
11,59,47,1752,1112
11,60,48,1187,143
11,61,49,1622,539
11,62,50,1520,426
11,63,51,1935,805
11,64,52,851,336
11,65,53,1286,747
11,66,54,1157,668
11,67,55,1587,1112
11,68,56,1047,229
11,69,57,1480,666
11,70,58,1354,551
11,71,59,1789,1003
11,72,60,935,438
11,73,61,1289,873
11,74,62,1252,771
11,75,63,1670,1186
11,76,64,1144,102
11,77,65,1539,537
11,78,66,1442,408
11,79,67,1893,838
11,80,68,888,298
11,81,69,1303,731
11,82,70,1202,605
11,83,71,1613,1040
11,84,72,1077,186
11,85,73,1487,540
11,86,74,1381,503
11,87,75,1771,921
11,88,76,982,395
11,89,77,1406,790
11,90,78,1303,693
11,91,79,1720,1144
11,92,80,1177,139
11,93,81,1616,554
11,94,82,1490,453
11,95,83,1923,864
11,96,84,857,328
11,97,85,1284,738
11,98,86,1162,632
11,99,87,1615,1022
11,100,88,1032,233
11,101,89,1450,657
11,102,90,1333,554
11,103,91,1770,971
11,104,92,942,428
11,105,93,1360,867
11,106,94,1261,741
11,107,95,1709,1174
11,108,96,1153,108
11,109,97,1541,535
11,110,98,1451,413
11,111,99,1890,866
11,112,100,892,283
11,113,101,1252,701
11,114,102,1161,584
11,115,103,1559,1021
11,116,104,1088,193
11,117,105,1536,611
11,118,106,1400,512
11,119,107,1847,960
11,120,108,977,404
11,121,109,1368,792
11,122,110,1312,702
11,123,111,1681,1141
11,124,112,1186,143
11,125,113,1576,503
11,126,114,1501,412
11,127,115,1890,810
12,14,1,884,523
12,15,2,1326,399
12,16,3,331,821
12,17,4,738,274
12,18,5,594,708
12,19,6,1067,607
12,20,7,493,1015
12,21,8,915,186
12,22,9,820,637
12,23,10,1227,509
12,24,11,427,951
12,25,12,835,394
12,26,13,732,803
12,27,14,1149,692
12,28,15,618,1134
12,29,16,1064,139
12,30,17,923,546
12,31,18,1367,402
12,32,19,300,875
12,33,20,729,301
12,34,21,585,723
12,35,22,1033,628
12,36,23,466,1035
12,37,24,905,235
12,38,25,758,643
12,39,26,1206,540
12,40,27,385,957
12,41,28,806,426
12,42,29,711,872
12,43,30,1105,731
12,44,31,582,1175
12,45,32,1028,108
12,46,33,888,537
12,47,34,1304,393
12,48,35,335,841
12,49,36,731,274
12,50,37,618,713
12,51,38,997,566
12,52,39,528,1014
12,53,40,939,193
12,54,41,860,614
12,55,42,1304,519
12,56,43,421,913
12,57,44,858,390
12,58,45,743,836
12,59,46,1195,696
12,60,47,630,1112
12,61,48,1065,143
12,62,49,963,539
12,63,50,1378,426
12,64,51,294,805
12,65,52,729,336
12,66,53,600,747
12,67,54,1030,668
12,68,55,490,1112
12,69,56,923,229
12,70,57,797,666
12,71,58,1232,551
12,72,59,378,1003
12,73,60,732,438
12,74,61,695,873
12,75,62,1113,771
12,76,63,587,1186
12,77,64,982,102
12,78,65,885,537
12,79,66,1336,408
12,80,67,331,838
12,81,68,746,298
12,82,69,645,731
12,83,70,1056,605
12,84,71,520,1040
12,85,72,930,186
12,86,73,824,540
12,87,74,1214,503
12,88,75,425,921
12,89,76,849,395
12,90,77,746,790
12,91,78,1163,693
12,92,79,620,1144
12,93,80,1059,139
12,94,81,933,554
12,95,82,1366,453
12,96,83,300,864
12,97,84,727,328
12,98,85,605,738
12,99,86,1058,632
12,100,87,475,1022
12,101,88,893,233
12,102,89,776,657
12,103,90,1213,554
12,104,91,385,971
12,105,92,803,428
12,106,93,704,867
12,107,94,1152,741
12,108,95,596,1174
12,109,96,984,108
12,110,97,894,535
12,111,98,1333,413
12,112,99,335,866
12,113,100,695,283
12,114,101,604,701
12,115,102,1002,584
12,116,103,531,1021
12,117,104,979,193
12,118,105,843,611
12,119,106,1290,512
12,120,107,420,960
12,121,108,811,404
12,122,109,755,792
12,123,110,1124,702
12,124,111,629,1141
12,125,112,1019,143
12,126,113,944,503
12,127,114,1333,412
13,15,1,1735,523
13,16,2,740,399
13,17,3,1147,821
13,18,4,1003,274
13,19,5,1476,708
13,20,6,902,607
13,21,7,1324,1015
13,22,8,1229,186
13,23,9,1636,637
13,24,10,836,509
13,25,11,1244,951
13,26,12,1141,394
13,27,13,1558,803
13,28,14,1027,692
13,29,15,1473,1134
13,30,16,1332,139
13,31,17,1776,546
13,32,18,709,402
13,33,19,1138,875
13,34,20,994,301
13,35,21,1442,723
13,36,22,875,628
13,37,23,1314,1035
13,38,24,1167,235
13,39,25,1615,643
13,40,26,794,540
13,41,27,1215,957
13,42,28,1120,426
13,43,29,1514,872
13,44,30,991,731
13,45,31,1437,1175
13,46,32,1297,108
13,47,33,1713,537
13,48,34,744,393
13,49,35,1140,841
13,50,36,1027,274
13,51,37,1406,713
13,52,38,937,566
13,53,39,1348,1014
13,54,40,1269,193
13,55,41,1713,614
13,56,42,830,519
13,57,43,1267,913
13,58,44,1152,390
13,59,45,1604,836
13,60,46,1039,696
13,61,47,1474,1112
13,62,48,1372,143
13,63,49,1787,539
13,64,50,703,426
13,65,51,1138,805
13,66,52,1009,336
13,67,53,1439,747
13,68,54,899,668
13,69,55,1332,1112
13,70,56,1206,229
13,71,57,1641,666
13,72,58,787,551
13,73,59,1141,1003
13,74,60,1104,438
13,75,61,1522,873
13,76,62,996,771
13,77,63,1391,1186
13,78,64,1294,102
13,79,65,1745,537
13,80,66,740,408
13,81,67,1155,838
13,82,68,1054,298
13,83,69,1465,731
13,84,70,929,605
13,85,71,1339,1040
13,86,72,1233,186
13,87,73,1623,540
13,88,74,834,503
13,89,75,1258,921
13,90,76,1155,395
13,91,77,1572,790
13,92,78,1029,693
13,93,79,1468,1144
13,94,80,1342,139
13,95,81,1775,554
13,96,82,709,453
13,97,83,1136,864
13,98,84,1014,328
13,99,85,1467,738
13,100,86,884,632
13,101,87,1302,1022
13,102,88,1185,233
13,103,89,1622,657
13,104,90,794,554
13,105,91,1212,971
13,106,92,1113,428
13,107,93,1561,867
13,108,94,1005,741
13,109,95,1393,1174
13,110,96,1303,108
13,111,97,1742,535
13,112,98,744,413
13,113,99,1104,866
13,114,100,1013,283
13,115,101,1411,701
13,116,102,940,584
13,117,103,1388,1021
13,118,104,1252,193
13,119,105,1699,611
13,120,106,829,512
13,121,107,1220,960
13,122,108,1164,404
13,123,109,1533,792
13,124,110,1038,702
13,125,111,1428,1141
13,126,112,1353,143
13,127,113,1742,503
14,16,1,629,523
14,17,2,1036,399
14,18,3,892,821
14,19,4,1365,274
14,20,5,791,708
14,21,6,1213,607
14,22,7,1118,1015
14,23,8,1525,186
14,24,9,725,637
14,25,10,1133,509
14,26,11,1030,951
14,27,12,1447,394
14,28,13,916,803
14,29,14,1362,692
14,30,15,1221,1134
14,31,16,1665,139
14,32,17,598,546
14,33,18,1027,402
14,34,19,883,875
14,35,20,1331,301
14,36,21,764,723
14,37,22,1203,628
14,38,23,1056,1035
14,39,24,1504,235
14,40,25,683,643
14,41,26,1104,540
14,42,27,1009,957
14,43,28,1403,426
14,44,29,880,872
14,45,30,1326,731
14,46,31,1186,1175
14,47,32,1602,108
14,48,33,633,537
14,49,34,1029,393
14,50,35,916,841
14,51,36,1295,274
14,52,37,826,713
14,53,38,1237,566
14,54,39,1158,1014
14,55,40,1602,193
14,56,41,719,614
14,57,42,1156,519
14,58,43,1041,913
14,59,44,1493,390
14,60,45,928,836
14,61,46,1363,696
14,62,47,1261,1112
14,63,48,1676,143
14,64,49,592,539
14,65,50,1027,426
14,66,51,898,805
14,67,52,1328,336
14,68,53,788,747
14,69,54,1221,668
14,70,55,1095,1112
14,71,56,1530,229
14,72,57,676,666
14,73,58,1030,551
14,74,59,993,1003
14,75,60,1411,438
14,76,61,885,873
14,77,62,1280,771
14,78,63,1183,1186
14,79,64,1634,102
14,80,65,629,537
14,81,66,1044,408
14,82,67,943,838
14,83,68,1354,298
14,84,69,818,731
14,85,70,1228,605
14,86,71,1122,1040
14,87,72,1512,186
14,88,73,723,540
14,89,74,1147,503
14,90,75,1044,921
14,91,76,1461,395
14,92,77,918,790
14,93,78,1357,693
14,94,79,1231,1144
14,95,80,1664,139
14,96,81,598,554
14,97,82,1025,453
14,98,83,903,864
14,99,84,1356,328
14,100,85,773,738
14,101,86,1191,632
14,102,87,1074,1022
14,103,88,1511,233
14,104,89,683,657
14,105,90,1101,554
14,106,91,1002,971
14,107,92,1450,428
14,108,93,894,867
14,109,94,1282,741
14,110,95,1192,1174
14,111,96,1631,108
14,112,97,633,535
14,113,98,993,413
14,114,99,902,866
14,115,100,1300,283
14,116,101,829,701
14,117,102,1277,584
14,118,103,1141,1021
14,119,104,1588,193
14,120,105,718,611
14,121,106,1109,512
14,122,107,1053,960
14,123,108,1422,404
14,124,109,927,792
14,125,110,1317,702
14,126,111,1242,1141
14,127,112,1631,143
15,17,1,1478,523
15,18,2,1334,399
15,19,3,1807,821
15,20,4,1233,274
15,21,5,1655,708
15,22,6,1560,607
15,23,7,1967,1015
15,24,8,1167,186
15,25,9,1575,637
15,26,10,1472,509
15,27,11,1889,951
15,28,12,1358,394
15,29,13,1804,803
15,30,14,1663,692
15,31,15,2107,1134
15,32,16,1040,139
15,33,17,1469,546
15,34,18,1325,402
15,35,19,1773,875
15,36,20,1206,301
15,37,21,1645,723
15,38,22,1498,628
15,39,23,1946,1035
15,40,24,1125,235
15,41,25,1546,643
15,42,26,1451,540
15,43,27,1845,957
15,44,28,1322,426
15,45,29,1768,872
15,46,30,1628,731
15,47,31,2044,1175
15,48,32,1075,108
15,49,33,1471,537
15,50,34,1358,393
15,51,35,1737,841
15,52,36,1268,274
15,53,37,1679,713
15,54,38,1600,566
15,55,39,2044,1014
15,56,40,1161,193
15,57,41,1598,614
15,58,42,1483,519
15,59,43,1935,913
15,60,44,1370,390
15,61,45,1805,836
15,62,46,1703,696
15,63,47,2118,1112
15,64,48,1034,143
15,65,49,1469,539
15,66,50,1340,426
15,67,51,1770,805
15,68,52,1230,336
15,69,53,1663,747
15,70,54,1537,668
15,71,55,1972,1112
15,72,56,1118,229
15,73,57,1472,666
15,74,58,1435,551
15,75,59,1853,1003
15,76,60,1327,438
15,77,61,1722,873
15,78,62,1625,771
15,79,63,2076,1186
15,80,64,1071,102
15,81,65,1486,537
15,82,66,1385,408
15,83,67,1796,838
15,84,68,1260,298
15,85,69,1670,731
15,86,70,1564,605
15,87,71,1954,1040
15,88,72,1165,186
15,89,73,1589,540
15,90,74,1486,503
15,91,75,1903,921
15,92,76,1360,395
15,93,77,1799,790
15,94,78,1673,693
15,95,79,2106,1144
15,96,80,1040,139
15,97,81,1467,554
15,98,82,1345,453
15,99,83,1798,864
15,100,84,1215,328
15,101,85,1633,738
15,102,86,1516,632
15,103,87,1953,1022
15,104,88,1125,233
15,105,89,1543,657
15,106,90,1444,554
15,107,91,1892,971
15,108,92,1336,428
15,109,93,1724,867
15,110,94,1634,741
15,111,95,2073,1174
15,112,96,1075,108
15,113,97,1435,535
15,114,98,1344,413
15,115,99,1742,866
15,116,100,1271,283
15,117,101,1719,701
15,118,102,1583,584
15,119,103,2030,1021
15,120,104,1160,193
15,121,105,1551,611
15,122,106,1495,512
15,123,107,1864,960
15,124,108,1369,404
15,125,109,1759,792
15,126,110,1684,702
15,127,111,2073,1141
16,18,1,339,523
16,19,2,812,399
16,20,3,238,821
16,21,4,660,274
16,22,5,565,708
16,23,6,972,607
16,24,7,172,1015
16,25,8,580,186
16,26,9,477,637
16,27,10,894,509
16,28,11,363,951
16,29,12,809,394
16,30,13,668,803
16,31,14,1112,692
16,32,15,45,1134
16,33,16,474,139
16,34,17,330,546
16,35,18,778,402
16,36,19,211,875
16,37,20,650,301
16,38,21,503,723
16,39,22,951,628
16,40,23,130,1035
16,41,24,551,235
16,42,25,456,643
16,43,26,850,540
16,44,27,327,957
16,45,28,773,426
16,46,29,633,872
16,47,30,1049,731
16,48,31,80,1175
16,49,32,476,108
16,50,33,363,537
16,51,34,742,393
16,52,35,273,841
16,53,36,684,274
16,54,37,605,713
16,55,38,1049,566
16,56,39,166,1014
16,57,40,603,193
16,58,41,488,614
16,59,42,940,519
16,60,43,375,913
16,61,44,810,390
16,62,45,708,836
16,63,46,1123,696
16,64,47,39,1112
16,65,48,474,143
16,66,49,345,539
16,67,50,775,426
16,68,51,235,805
16,69,52,668,336
16,70,53,542,747
16,71,54,977,668
16,72,55,123,1112
16,73,56,477,229
16,74,57,440,666
16,75,58,858,551
16,76,59,332,1003
16,77,60,727,438
16,78,61,630,873
16,79,62,1081,771
16,80,63,76,1186
16,81,64,491,102
16,82,65,390,537
16,83,66,801,408
16,84,67,265,838
16,85,68,675,298
16,86,69,569,731
16,87,70,959,605
16,88,71,170,1040
16,89,72,594,186
16,90,73,491,540
16,91,74,908,503
16,92,75,365,921
16,93,76,804,395
16,94,77,678,790
16,95,78,1111,693
16,96,79,45,1144
16,97,80,472,139
16,98,81,350,554
16,99,82,803,453
16,100,83,220,864
16,101,84,638,328
16,102,85,521,738
16,103,86,958,632
16,104,87,130,1022
16,105,88,548,233
16,106,89,449,657
16,107,90,897,554
16,108,91,341,971
16,109,92,729,428
16,110,93,639,867
16,111,94,1078,741
16,112,95,80,1174
16,113,96,440,108
16,114,97,349,535
16,115,98,747,413
16,116,99,276,866
16,117,100,724,283
16,118,101,588,701
16,119,102,1035,584
16,120,103,165,1021
16,121,104,556,193
16,122,105,500,611
16,123,106,869,512
16,124,107,374,960
16,125,108,764,404
16,126,109,689,792
16,127,110,1078,702
17,19,1,1219,523
17,20,2,645,399
17,21,3,1067,821
17,22,4,972,274
17,23,5,1379,708
17,24,6,579,607
17,25,7,987,1015
17,26,8,884,186
17,27,9,1301,637
17,28,10,770,509
17,29,11,1216,951
17,30,12,1075,394
17,31,13,1519,803
17,32,14,452,692
17,33,15,881,1134
17,34,16,737,139
17,35,17,1185,546
17,36,18,618,402
17,37,19,1057,875
17,38,20,910,301
17,39,21,1358,723
17,40,22,537,628
17,41,23,958,1035
17,42,24,863,235
17,43,25,1257,643
17,44,26,734,540
17,45,27,1180,957
17,46,28,1040,426
17,47,29,1456,872
17,48,30,487,731
17,49,31,883,1175
17,50,32,770,108
17,51,33,1149,537
17,52,34,680,393
17,53,35,1091,841
17,54,36,1012,274
17,55,37,1456,713
17,56,38,573,566
17,57,39,1010,1014
17,58,40,895,193
17,59,41,1347,614
17,60,42,782,519
17,61,43,1217,913
17,62,44,1115,390
17,63,45,1530,836
17,64,46,446,696
17,65,47,881,1112
17,66,48,752,143
17,67,49,1182,539
17,68,50,642,426
17,69,51,1075,805
17,70,52,949,336
17,71,53,1384,747
17,72,54,530,668
17,73,55,884,1112
17,74,56,847,229
17,75,57,1265,666
17,76,58,739,551
17,77,59,1134,1003
17,78,60,1037,438
17,79,61,1488,873
17,80,62,483,771
17,81,63,898,1186
17,82,64,797,102
17,83,65,1208,537
17,84,66,672,408
17,85,67,1082,838
17,86,68,976,298
17,87,69,1366,731
17,88,70,577,605
17,89,71,1001,1040
17,90,72,898,186
17,91,73,1315,540
17,92,74,772,503
17,93,75,1211,921
17,94,76,1085,395
17,95,77,1518,790
17,96,78,452,693
17,97,79,879,1144
17,98,80,757,139
17,99,81,1210,554
17,100,82,627,453
17,101,83,1045,864
17,102,84,928,328
17,103,85,1365,738
17,104,86,537,632
17,105,87,955,1022
17,106,88,856,233
17,107,89,1304,657
17,108,90,748,554
17,109,91,1136,971
17,110,92,1046,428
17,111,93,1485,867
17,112,94,487,741
17,113,95,847,1174
17,114,96,756,108
17,115,97,1154,535
17,116,98,683,413
17,117,99,1131,866
17,118,100,995,283
17,119,101,1442,701
17,120,102,572,584
17,121,103,963,1021
17,122,104,907,193
17,123,105,1276,611
17,124,106,781,512
17,125,107,1171,960
17,126,108,1096,404
17,127,109,1485,792
18,20,1,501,523
18,21,2,923,399
18,22,3,828,821
18,23,4,1235,274
18,24,5,435,708
18,25,6,843,607
18,26,7,740,1015
18,27,8,1157,186
18,28,9,626,637
18,29,10,1072,509
18,30,11,931,951
18,31,12,1375,394
18,32,13,308,803
18,33,14,737,692
18,34,15,593,1134
18,35,16,1041,139
18,36,17,474,546
18,37,18,913,402
18,38,19,766,875
18,39,20,1214,301
18,40,21,393,723
18,41,22,814,628
18,42,23,719,1035
18,43,24,1113,235
18,44,25,590,643
18,45,26,1036,540
18,46,27,896,957
18,47,28,1312,426
18,48,29,343,872
18,49,30,739,731
18,50,31,626,1175
18,51,32,1005,108
18,52,33,536,537
18,53,34,947,393
18,54,35,868,841
18,55,36,1312,274
18,56,37,429,713
18,57,38,866,566
18,58,39,751,1014
18,59,40,1203,193
18,60,41,638,614
18,61,42,1073,519
18,62,43,971,913
18,63,44,1386,390
18,64,45,302,836
18,65,46,737,696
18,66,47,608,1112
18,67,48,1038,143
18,68,49,498,539
18,69,50,931,426
18,70,51,805,805
18,71,52,1240,336
18,72,53,386,747
18,73,54,740,668
18,74,55,703,1112
18,75,56,1121,229
18,76,57,595,666
18,77,58,990,551
18,78,59,893,1003
18,79,60,1344,438
18,80,61,339,873
18,81,62,754,771
18,82,63,653,1186
18,83,64,1064,102
18,84,65,528,537
18,85,66,938,408
18,86,67,832,838
18,87,68,1222,298
18,88,69,433,731
18,89,70,857,605
18,90,71,754,1040
18,91,72,1171,186
18,92,73,628,540
18,93,74,1067,503
18,94,75,941,921
18,95,76,1374,395
18,96,77,308,790
18,97,78,735,693
18,98,79,613,1144
18,99,80,1066,139
18,100,81,483,554
18,101,82,901,453
18,102,83,784,864
18,103,84,1221,328
18,104,85,393,738
18,105,86,811,632
18,106,87,712,1022
18,107,88,1160,233
18,108,89,604,657
18,109,90,992,554
18,110,91,902,971
18,111,92,1341,428
18,112,93,343,867
18,113,94,703,741
18,114,95,612,1174
18,115,96,1010,108
18,116,97,539,535
18,117,98,987,413
18,118,99,851,866
18,119,100,1298,283
18,120,101,428,701
18,121,102,819,584
18,122,103,763,1021
18,123,104,1132,193
18,124,105,637,611
18,125,106,1027,512
18,126,107,952,960
18,127,108,1341,404
19,21,1,1396,523
19,22,2,1301,399
19,23,3,1708,821
19,24,4,908,274
19,25,5,1316,708
19,26,6,1213,607
19,27,7,1630,1015
19,28,8,1099,186
19,29,9,1545,637
19,30,10,1404,509
19,31,11,1848,951
19,32,12,781,394
19,33,13,1210,803
19,34,14,1066,692
19,35,15,1514,1134
19,36,16,947,139
19,37,17,1386,546
19,38,18,1239,402
19,39,19,1687,875
19,40,20,866,301
19,41,21,1287,723
19,42,22,1192,628
19,43,23,1586,1035
19,44,24,1063,235
19,45,25,1509,643
19,46,26,1369,540
19,47,27,1785,957
19,48,28,816,426
19,49,29,1212,872
19,50,30,1099,731
19,51,31,1478,1175
19,52,32,1009,108
19,53,33,1420,537
19,54,34,1341,393
19,55,35,1785,841
19,56,36,902,274
19,57,37,1339,713
19,58,38,1224,566
19,59,39,1676,1014
19,60,40,1111,193
19,61,41,1546,614
19,62,42,1444,519
19,63,43,1859,913
19,64,44,775,390
19,65,45,1210,836
19,66,46,1081,696
19,67,47,1511,1112
19,68,48,971,143
19,69,49,1404,539
19,70,50,1278,426
19,71,51,1713,805
19,72,52,859,336
19,73,53,1213,747
19,74,54,1176,668
19,75,55,1594,1112
19,76,56,1068,229
19,77,57,1463,666
19,78,58,1366,551
19,79,59,1817,1003
19,80,60,812,438
19,81,61,1227,873
19,82,62,1126,771
19,83,63,1537,1186
19,84,64,1001,102
19,85,65,1411,537
19,86,66,1305,408
19,87,67,1695,838
19,88,68,906,298
19,89,69,1330,731
19,90,70,1227,605
19,91,71,1644,1040
19,92,72,1101,186
19,93,73,1540,540
19,94,74,1414,503
19,95,75,1847,921
19,96,76,781,395
19,97,77,1208,790
19,98,78,1086,693
19,99,79,1539,1144
19,100,80,956,139
19,101,81,1374,554
19,102,82,1257,453
19,103,83,1694,864
19,104,84,866,328
19,105,85,1284,738
19,106,86,1185,632
19,107,87,1633,1022
19,108,88,1077,233
19,109,89,1465,657
19,110,90,1375,554
19,111,91,1814,971
19,112,92,816,428
19,113,93,1176,867
19,114,94,1085,741
19,115,95,1483,1174
19,116,96,1012,108
19,117,97,1460,535
19,118,98,1324,413
19,119,99,1771,866
19,120,100,901,283
19,121,101,1292,701
19,122,102,1236,584
19,123,103,1605,1021
19,124,104,1110,193
19,125,105,1500,611
19,126,106,1425,512
19,127,107,1814,960
20,22,1,727,523
20,23,2,1134,399
20,24,3,334,821
20,25,4,742,274
20,26,5,639,708
20,27,6,1056,607
20,28,7,525,1015
20,29,8,971,186
20,30,9,830,637
20,31,10,1274,509
20,32,11,207,951
20,33,12,636,394
20,34,13,492,803
20,35,14,940,692
20,36,15,373,1134
20,37,16,812,139
20,38,17,665,546
20,39,18,1113,402
20,40,19,292,875
20,41,20,713,301
20,42,21,618,723
20,43,22,1012,628
20,44,23,489,1035
20,45,24,935,235
20,46,25,795,643
20,47,26,1211,540
20,48,27,242,957
20,49,28,638,426
20,50,29,525,872
20,51,30,904,731
20,52,31,435,1175
20,53,32,846,108
20,54,33,767,537
20,55,34,1211,393
20,56,35,328,841
20,57,36,765,274
20,58,37,650,713
20,59,38,1102,566
20,60,39,537,1014
20,61,40,972,193
20,62,41,870,614
20,63,42,1285,519
20,64,43,201,913
20,65,44,636,390
20,66,45,507,836
20,67,46,937,696
20,68,47,397,1112
20,69,48,830,143
20,70,49,704,539
20,71,50,1139,426
20,72,51,285,805
20,73,52,639,336
20,74,53,602,747
20,75,54,1020,668
20,76,55,494,1112
20,77,56,889,229
20,78,57,792,666
20,79,58,1243,551
20,80,59,238,1003
20,81,60,653,438
20,82,61,552,873
20,83,62,963,771
20,84,63,427,1186
20,85,64,837,102
20,86,65,731,537
20,87,66,1121,408
20,88,67,332,838
20,89,68,756,298
20,90,69,653,731
20,91,70,1070,605
20,92,71,527,1040
20,93,72,966,186
20,94,73,840,540
20,95,74,1273,503
20,96,75,207,921
20,97,76,634,395
20,98,77,512,790
20,99,78,965,693
20,100,79,382,1144
20,101,80,800,139
20,102,81,683,554
20,103,82,1120,453
20,104,83,292,864
20,105,84,710,328
20,106,85,611,738
20,107,86,1059,632
20,108,87,503,1022
20,109,88,891,233
20,110,89,801,657
20,111,90,1240,554
20,112,91,242,971
20,113,92,602,428
20,114,93,511,867
20,115,94,909,741
20,116,95,438,1174
20,117,96,886,108
20,118,97,750,535
20,119,98,1197,413
20,120,99,327,866
20,121,100,718,283
20,122,101,662,701
20,123,102,1031,584
20,124,103,536,1021
20,125,104,926,193
20,126,105,851,611
20,127,106,1240,512
21,23,1,1556,523
21,24,2,756,399
21,25,3,1164,821
21,26,4,1061,274
21,27,5,1478,708
21,28,6,947,607
21,29,7,1393,1015
21,30,8,1252,186
21,31,9,1696,637
21,32,10,629,509
21,33,11,1058,951
21,34,12,914,394
21,35,13,1362,803
21,36,14,795,692
21,37,15,1234,1134
21,38,16,1087,139
21,39,17,1535,546
21,40,18,714,402
21,41,19,1135,875
21,42,20,1040,301
21,43,21,1434,723
21,44,22,911,628
21,45,23,1357,1035
21,46,24,1217,235
21,47,25,1633,643
21,48,26,664,540
21,49,27,1060,957
21,50,28,947,426
21,51,29,1326,872
21,52,30,857,731
21,53,31,1268,1175
21,54,32,1189,108
21,55,33,1633,537
21,56,34,750,393
21,57,35,1187,841
21,58,36,1072,274
21,59,37,1524,713
21,60,38,959,566
21,61,39,1394,1014
21,62,40,1292,193
21,63,41,1707,614
21,64,42,623,519
21,65,43,1058,913
21,66,44,929,390
21,67,45,1359,836
21,68,46,819,696
21,69,47,1252,1112
21,70,48,1126,143
21,71,49,1561,539
21,72,50,707,426
21,73,51,1061,805
21,74,52,1024,336
21,75,53,1442,747
21,76,54,916,668
21,77,55,1311,1112
21,78,56,1214,229
21,79,57,1665,666
21,80,58,660,551
21,81,59,1075,1003
21,82,60,974,438
21,83,61,1385,873
21,84,62,849,771
21,85,63,1259,1186
21,86,64,1153,102
21,87,65,1543,537
21,88,66,754,408
21,89,67,1178,838
21,90,68,1075,298
21,91,69,1492,731
21,92,70,949,605
21,93,71,1388,1040
21,94,72,1262,186
21,95,73,1695,540
21,96,74,629,503
21,97,75,1056,921
21,98,76,934,395
21,99,77,1387,790
21,100,78,804,693
21,101,79,1222,1144
21,102,80,1105,139
21,103,81,1542,554
21,104,82,714,453
21,105,83,1132,864
21,106,84,1033,328
21,107,85,1481,738
21,108,86,925,632
21,109,87,1313,1022
21,110,88,1223,233
21,111,89,1662,657
21,112,90,664,554
21,113,91,1024,971
21,114,92,933,428
21,115,93,1331,867
21,116,94,860,741
21,117,95,1308,1174
21,118,96,1172,108
21,119,97,1619,535
21,120,98,749,413
21,121,99,1140,866
21,122,100,1084,283
21,123,101,1453,701
21,124,102,958,584
21,125,103,1348,1021
21,126,104,1273,193
21,127,105,1662,611
22,24,1,661,523
22,25,2,1069,399
22,26,3,966,821
22,27,4,1383,274
22,28,5,852,708
22,29,6,1298,607
22,30,7,1157,1015
22,31,8,1601,186
22,32,9,534,637
22,33,10,963,509
22,34,11,819,951
22,35,12,1267,394
22,36,13,700,803
22,37,14,1139,692
22,38,15,992,1134
22,39,16,1440,139
22,40,17,619,546
22,41,18,1040,402
22,42,19,945,875
22,43,20,1339,301
22,44,21,816,723
22,45,22,1262,628
22,46,23,1122,1035
22,47,24,1538,235
22,48,25,569,643
22,49,26,965,540
22,50,27,852,957
22,51,28,1231,426
22,52,29,762,872
22,53,30,1173,731
22,54,31,1094,1175
22,55,32,1538,108
22,56,33,655,537
22,57,34,1092,393
22,58,35,977,841
22,59,36,1429,274
22,60,37,864,713
22,61,38,1299,566
22,62,39,1197,1014
22,63,40,1612,193
22,64,41,528,614
22,65,42,963,519
22,66,43,834,913
22,67,44,1264,390
22,68,45,724,836
22,69,46,1157,696
22,70,47,1031,1112
22,71,48,1466,143
22,72,49,612,539
22,73,50,966,426
22,74,51,929,805
22,75,52,1347,336
22,76,53,821,747
22,77,54,1216,668
22,78,55,1119,1112
22,79,56,1570,229
22,80,57,565,666
22,81,58,980,551
22,82,59,879,1003
22,83,60,1290,438
22,84,61,754,873
22,85,62,1164,771
22,86,63,1058,1186
22,87,64,1448,102
22,88,65,659,537
22,89,66,1083,408
22,90,67,980,838
22,91,68,1397,298
22,92,69,854,731
22,93,70,1293,605
22,94,71,1167,1040
22,95,72,1600,186
22,96,73,534,540
22,97,74,961,503
22,98,75,839,921
22,99,76,1292,395
22,100,77,709,790
22,101,78,1127,693
22,102,79,1010,1144
22,103,80,1447,139
22,104,81,619,554
22,105,82,1037,453
